subject,event,event_n,channel,hemis,area,subarea,tauorg,tauimp,pernan
A1i7n,eyes_open,3,E110,Right,Central,C8,0.478212761,0.478212761,0
A1i7n,eyes_open,3,E111,Right,Central,C4,0.584927528,0.584927528,0
A1i7n,eyes_open,3,E112,Central,Central,Cz,0.163900384,0.163900384,0
A1i7n,eyes_open,3,E114,Right,Temporal,TR,0.514267807,0.514267807,0
A1i7n,eyes_open,3,E115,Right,Temporal,TR,0.304764088,0.304764088,0
A1i7n,eyes_open,3,E116,Right,Frontal,F8,0.412979175,0.412979175,0
A1i7n,eyes_open,3,E117,Right,Frontal,F4,0.380302569,0.380302569,0
A1i7n,eyes_open,3,E118,Right,Frontal,F4,0.329628774,0.329628774,0
A1i7n,eyes_open,3,E121,Right,Temporal,TR,0.481234489,0.481234489,0
A1i7n,eyes_open,3,E122,Right,Frontal,F8,0.420266837,0.420266837,0
A1i7n,eyes_open,3,E123,Right,Frontal,F4,0.394270578,0.394270578,0
A1i7n,eyes_open,3,E124,Right,Frontal,F4,0.448271767,0.448271767,0
A1i7n,eyes_open,3,Cz,Central,Central,Cz,0.165755418,0.165755418,0
A1i7n,eyes_open,4,E1,Right,Frontalpole,Fp2,0.109128212,0.109128212,0
A1i7n,eyes_open,4,E2,Right,Frontalpole,Fp2,0.098299688,0.098299688,0
A1i7n,eyes_open,4,E3,Right,Frontal,F4,0.111397106,0.111397106,0
A1i7n,eyes_open,4,E4,Central,Frontal,Fz,0.130605569,0.130605569,0
A1i7n,eyes_open,4,E5,Central,Frontal,Fz,3.48259E-05,3.48259E-05,0
A1i7n,eyes_open,4,E6,Central,Central,Cz,0.769467536,0.769467536,0
A1i7n,eyes_open,4,E7,Central,Central,Cz,0.728965312,0.728965312,0
A1i7n,eyes_open,4,E8,Right,Frontalpole,Fp2,0.128702863,0.128702863,0
A1i7n,eyes_open,4,E9,Right,Frontalpole,Fp2,0.126991005,0.126991005,0
A1i7n,eyes_open,4,E10,Central,Frontal,Fz,0.13470598,0.13470598,0
A1i7n,eyes_open,4,E11,Central,Frontal,Fz,0.201971334,0.201971334,0
A1i7n,eyes_open,4,E12,Central,Frontal,Fz,0.373542157,0.373542157,0
A1i7n,eyes_open,4,E13,Central,Central,Cz,0.38930931,0.38930931,0
A1i7n,eyes_open,4,E14,Central,Frontalpole,Fpz,0.146504739,0.146504739,0
A1i7n,eyes_open,4,E15,Central,Frontalpole,Fpz,0.141498729,0.141498729,0
A1i7n,eyes_open,4,E16,Central,Frontal,Fz,0.14225446,0.14225446,0
A1i7n,eyes_open,4,E18,Central,Frontal,Fz,0.153542382,0.153542382,0
A1i7n,eyes_open,4,E19,Central,Frontal,Fz,0.135962029,0.135962029,0
A1i7n,eyes_open,4,E20,Left,Frontal,F3,0.341831253,0.341831253,0
A1i7n,eyes_open,4,E21,Central,Frontalpole,Fpz,0.433724712,0.433724712,0
A1i7n,eyes_open,4,E22,Left,Frontalpole,Fp1,0.15570552,0.15570552,0
A1i7n,eyes_open,4,E23,Left,Frontal,F3,0.168131603,0.168131603,0
A1i7n,eyes_open,4,E24,Left,Frontal,F3,0.136721129,0.136721129,0
A1i7n,eyes_open,4,E25,Left,Frontalpole,Fp1,0.286025665,0.286025665,0
A1i7n,eyes_open,4,E26,Left,Frontalpole,Fp1,0.149721836,0.149721836,0
A1i7n,eyes_open,4,E27,Left,Frontal,F3,0.139511368,0.139511368,0
A1i7n,eyes_open,4,E28,Left,Frontal,F3,0.294998149,0.294998149,0
A1i7n,eyes_open,4,E29,Left,Central,C3,0.375710861,0.375710861,0
A1i7n,eyes_open,4,E30,Central,Central,Cz,0.521871672,0.521871672,0
A1i7n,eyes_open,4,E31,Central,Central,Cz,0.425664541,0.425664541,0
A1i7n,eyes_open,4,E32,Left,Frontalpole,Fp1,0.118742409,0.118742409,0
A1i7n,eyes_open,4,E33,Left,Frontal,F7,0.196181184,0.196181184,0
A1i7n,eyes_open,4,E34,Left,Frontal,F7,0.28897829,0.28897829,0
A1i7n,eyes_open,4,E35,Left,Central,C3,0.227920752,0.227920752,0
A1i7n,eyes_open,4,E36,Left,Central,C3,0.452752584,0.452752584,0
A1i7n,eyes_open,4,E37,Central,Central,Cz,0.252592155,0.252592155,0
A1i7n,eyes_open,4,E38,Left,Temporal,TL,0.141831556,0.141831556,0
A1i7n,eyes_open,4,E39,Left,Temporal,TL,0.260892782,0.260892782,0
A1i7n,eyes_open,4,E40,Left,Temporal,TL,0.472053238,0.472053238,0
A1i7n,eyes_open,4,E41,Left,Central,C7,0.1429744,0.1429744,0
A1i7n,eyes_open,4,E42,Left,Central,C3,0.184405484,0.184405484,0
A1i7n,eyes_open,4,E44,Left,Temporal,TL,0.183037144,0.183037144,0
A1i7n,eyes_open,4,E45,Left,Temporal,TL,0.37522303,0.37522303,0
A1i7n,eyes_open,4,E46,Left,Temporal,TL,0.321716321,0.321716321,0
A1i7n,eyes_open,4,E47,Left,Central,C7,0.15726447,0.15726447,0
A1i7n,eyes_open,4,E50,Left,Temporal,TL,0.215055313,0.215055313,0
A1i7n,eyes_open,4,E51,Left,Parietal,P7,0.252861429,0.252861429,0
A1i7n,eyes_open,4,E52,Left,Parietal,P3,0.219819285,0.219819285,0
A1i7n,eyes_open,4,E53,Left,Parietal,P3,0.146017149,0.146017149,0
A1i7n,eyes_open,4,E54,Central,Central,Cz,0.201302491,0.201302491,0
A1i7n,eyes_open,4,E55,Central,Central,Cz,0.105115344,0.105115344,0
A1i7n,eyes_open,4,E57,Left,Temporal,TL,0.120085801,0.120085801,0
A1i7n,eyes_open,4,E58,Left,Parietal,P7,0.161573116,0.161573116,0
A1i7n,eyes_open,4,E59,Left,Parietal,P7,0.099013768,0.099013768,0
A1i7n,eyes_open,4,E60,Left,Parietal,P3,0.187164143,0.187164143,0
A1i7n,eyes_open,4,E61,Central,Parietal,Pz,0.300238049,0.300238049,0
A1i7n,eyes_open,4,E62,Central,Parietal,Pz,0.182571339,0.182571339,0
A1i7n,eyes_open,4,E64,Left,Parietal,P7,0.10976664,0.10976664,0
A1i7n,eyes_open,4,E65,Left,Parietal,P7,0.088329638,0.088329638,0
A1i7n,eyes_open,4,E66,Left,Occipital,O1,0.170048014,0.170048014,0
A1i7n,eyes_open,4,E67,Central,Parietal,Pz,0.124937355,0.124937355,0
A1i7n,eyes_open,4,E69,Left,Occipital,O1,0.183118603,0.183118603,0
A1i7n,eyes_open,4,E70,Left,Occipital,O1,0.198496745,0.198496745,0
A1i7n,eyes_open,4,E71,Central,Occipital,Oz,0.291744447,0.291744447,0
A1i7n,eyes_open,4,E72,Central,Parietal,Pz,0.160912365,0.160912365,0
A1i7n,eyes_open,4,E74,Left,Occipital,O1,0.182055022,0.182055022,0
A1i7n,eyes_open,4,E75,Central,Occipital,Oz,0.19866385,0.19866385,0
A1i7n,eyes_open,4,E76,Central,Occipital,Oz,8.84299E-05,8.84299E-05,0
A1i7n,eyes_open,4,E77,Central,Parietal,Pz,0.308239243,0.308239243,0
A1i7n,eyes_open,4,E78,Central,Parietal,Pz,0.16946351,0.16946351,0
A1i7n,eyes_open,4,E79,Central,Central,Cz,0.257672659,0.257672659,0
A1i7n,eyes_open,4,E80,Central,Central,Cz,0.236388225,0.236388225,0
A1i7n,eyes_open,4,E82,Right,Occipital,O2,0.223793161,0.223793161,0
A1i7n,eyes_open,4,E83,Right,Occipital,O2,0.118234215,0.118234215,0
A1i7n,eyes_open,4,E84,Right,Occipital,O3,0.145501406,0.145501406,0
A1i7n,eyes_open,4,E85,Right,Parietal,P4,0.126805025,0.126805025,0
A1i7n,eyes_open,4,E86,Right,Parietal,P4,0.181167837,0.181167837,0
A1i7n,eyes_open,4,E87,Central,Central,Cz,0.27384735,0.27384735,0
A1i7n,eyes_open,4,E89,Right,Occipital,O2,0.152216784,0.152216784,0
A1i7n,eyes_open,4,E90,Right,Parietal,P8,0.108839685,0.108839685,0
A1i7n,eyes_open,4,E91,Right,Parietal,P8,0.120626445,0.120626445,0
A1i7n,eyes_open,4,E92,Right,Parietal,P4,0.226222765,0.226222765,0
A1i7n,eyes_open,4,E93,Right,Central,C4,0.287563126,0.287563126,0
A1i7n,eyes_open,4,E95,Right,Parietal,P8,0.126026707,0.126026707,0
A1i7n,eyes_open,4,E96,Right,Parietal,P8,0.143247257,0.143247257,0
A1i7n,eyes_open,4,E97,Right,Parietal,P8,0.323624532,0.323624532,0
A1i7n,eyes_open,4,E98,Right,Central,C8,0.721893209,0.721893209,0
A1i7n,eyes_open,4,E100,Right,Temporal,TR,0.075357339,0.075357339,0
A1i7n,eyes_open,4,E101,Right,Temporal,TR,0.120462414,0.120462414,0
A1i7n,eyes_open,4,E102,Right,Temporal,TR,0.251621155,0.251621155,0
A1i7n,eyes_open,4,E103,Right,Central,C8,0.107989845,0.107989845,0
A1i7n,eyes_open,4,E104,Right,Central,C4,0.040802932,0.040802932,0
A1i7n,eyes_open,4,E105,Central,Central,Cz,0.243963118,0.243963118,0
A1i7n,eyes_open,4,E106,Central,Central,Cz,0.139132964,0.139132964,0
A1i7n,eyes_open,4,E108,Right,Temporal,TR,0.680184384,0.680184384,0
A1i7n,eyes_open,4,E109,Right,Temporal,TR,0.065314822,0.065314822,0
A1i7n,eyes_open,4,E110,Right,Central,C8,0.111137381,0.111137381,0
A1i7n,eyes_open,4,E111,Right,Central,C4,0.173557185,0.173557185,0
A1i7n,eyes_open,4,E112,Central,Central,Cz,0.226843416,0.226843416,0
A1i7n,eyes_open,4,E114,Right,Temporal,TR,0.405325197,0.405325197,0
A1i7n,eyes_open,4,E115,Right,Temporal,TR,0.07399678,0.07399678,0
A1i7n,eyes_open,4,E116,Right,Frontal,F8,0.083564269,0.083564269,0
A1i7n,eyes_open,4,E117,Right,Frontal,F4,0.157971083,0.157971083,0
A1i7n,eyes_open,4,E118,Right,Frontal,F4,0.200608224,0.200608224,0
A1i7n,eyes_open,4,E121,Right,Temporal,TR,0.097426459,0.097426459,0
A1i7n,eyes_open,4,E122,Right,Frontal,F8,1.29624E-05,1.29624E-05,0
A1i7n,eyes_open,4,E123,Right,Frontal,F4,0.073380516,0.073380516,0
A1i7n,eyes_open,4,E124,Right,Frontal,F4,0.13936961,0.13936961,0
A1i7n,eyes_open,4,Cz,Central,Central,Cz,2.07565E-05,2.07565E-05,0
A1i7n,eyes_closed,5,E1,Right,Frontalpole,Fp2,0.55201805,0.55201805,0.018348624
A1i7n,eyes_closed,5,E2,Right,Frontalpole,Fp2,0.479194808,0.479194808,0.018348624
A1i7n,eyes_closed,5,E3,Right,Frontal,F4,0.404377814,0.404377814,0.018348624
A1i7n,eyes_closed,5,E4,Central,Frontal,Fz,0.406604213,0.406604213,0.018348624
A1i7n,eyes_closed,5,E5,Central,Frontal,Fz,0.375464644,0.375464644,0.018348624
A1i7n,eyes_closed,5,E6,Central,Central,Cz,0.013134388,0.013134388,0.018348624
A1i7n,eyes_closed,5,E7,Central,Central,Cz,1.281138296,1.281138296,0.018348624
A1i7n,eyes_closed,5,E8,Right,Frontalpole,Fp2,1.07096E-05,1.07096E-05,0.018348624
A1i7n,eyes_closed,5,E9,Right,Frontalpole,Fp2,0.330645414,0.330645414,0.018348624
A1i7n,eyes_closed,5,E10,Central,Frontal,Fz,0.300348951,0.300348951,0.018348624
A1i7n,eyes_closed,5,E11,Central,Frontal,Fz,0.166796908,0.166796908,0.018348624
A1i7n,eyes_closed,5,E12,Central,Frontal,Fz,0.017840211,0.017840211,0.018348624
A1i7n,eyes_closed,5,E13,Central,Central,Cz,0.751946957,0.751946957,0.018348624
A1i7n,eyes_closed,5,E14,Central,Frontalpole,Fpz,0.338961683,0.338961683,0.018348624
A1i7n,eyes_closed,5,E15,Central,Frontalpole,Fpz,0.356715234,0.356715234,0.018348624
A1i7n,eyes_closed,5,E16,Central,Frontal,Fz,0.268295528,0.268295528,0.018348624
A1i7n,eyes_closed,5,E18,Central,Frontal,Fz,0.439688661,0.439688661,0.018348624
A1i7n,eyes_closed,5,E19,Central,Frontal,Fz,0.412626114,0.412626114,0.018348624
A1i7n,eyes_closed,5,E20,Left,Frontal,F3,0.546939064,0.546939064,0.018348624
A1i7n,eyes_closed,5,E21,Central,Frontalpole,Fpz,0.589605134,0.589605134,0.018348624
A1i7n,eyes_closed,5,E22,Left,Frontalpole,Fp1,0.61587751,0.61587751,0.018348624
A1i7n,eyes_closed,5,E23,Left,Frontal,F3,0.607384302,0.607384302,0.018348624
A1i7n,eyes_closed,5,E24,Left,Frontal,F3,0.566227564,0.566227564,0.018348624
A1i7n,eyes_closed,5,E25,Left,Frontalpole,Fp1,0.7826408,0.7826408,0.018348624
A1i7n,eyes_closed,5,E26,Left,Frontalpole,Fp1,0.714583049,0.714583049,0.018348624
A1i7n,eyes_closed,5,E27,Left,Frontal,F3,0.578568244,0.578568244,0.018348624
A1i7n,eyes_closed,5,E28,Left,Frontal,F3,0.807554414,0.807554414,0.018348624
A1i7n,eyes_closed,5,E29,Left,Central,C3,1.277204528,1.277204528,0.018348624
A1i7n,eyes_closed,5,E30,Central,Central,Cz,1.41744159,1.41744159,0.018348624
A1i7n,eyes_closed,5,E31,Central,Central,Cz,1.37617768,1.37617768,0.018348624
A1i7n,eyes_closed,5,E32,Left,Frontalpole,Fp1,,0.70436712,0.018348624
A1i7n,eyes_closed,5,E33,Left,Frontal,F7,6.51259E-05,6.51259E-05,0.018348624
A1i7n,eyes_closed,5,E34,Left,Frontal,F7,1.96092E-05,1.96092E-05,0.018348624
A1i7n,eyes_closed,5,E35,Left,Central,C3,1.365826732,1.365826732,0.018348624
A1i7n,eyes_closed,5,E36,Left,Central,C3,,1.038283166,0.018348624
A1i7n,eyes_closed,5,E37,Central,Central,Cz,0.560193962,0.560193962,0.018348624
A1i7n,eyes_closed,5,E38,Left,Temporal,TL,0.73164373,0.73164373,0.018348624
A1i7n,eyes_closed,5,E39,Left,Temporal,TL,0.592310872,0.592310872,0.018348624
A1i7n,eyes_closed,5,E40,Left,Temporal,TL,1.645934995,1.645934995,0.018348624
A1i7n,eyes_closed,5,E41,Left,Central,C7,0.992815232,0.992815232,0.018348624
A1i7n,eyes_closed,5,E42,Left,Central,C3,0.471818238,0.471818238,0.018348624
A1i7n,eyes_closed,5,E44,Left,Temporal,TL,0.180616158,0.180616158,0.018348624
A1i7n,eyes_closed,5,E45,Left,Temporal,TL,0.459769374,0.459769374,0.018348624
A1i7n,eyes_closed,5,E46,Left,Temporal,TL,0.442693413,0.442693413,0.018348624
A1i7n,eyes_closed,5,E47,Left,Central,C7,0.18116044,0.18116044,0.018348624
A1i7n,eyes_closed,5,E50,Left,Temporal,TL,8.03009E-05,8.03009E-05,0.018348624
A1i7n,eyes_closed,5,E51,Left,Parietal,P7,0.189054832,0.189054832,0.018348624
A1i7n,eyes_closed,5,E52,Left,Parietal,P3,0.122514667,0.122514667,0.018348624
A1i7n,eyes_closed,5,E53,Left,Parietal,P3,0.264023486,0.264023486,0.018348624
A1i7n,eyes_closed,5,E54,Central,Central,Cz,1.446926707,1.446926707,0.018348624
A1i7n,eyes_closed,5,E55,Central,Central,Cz,0.960762597,0.960762597,0.018348624
A1i7n,eyes_closed,5,E57,Left,Temporal,TL,0.199823737,0.199823737,0.018348624
A1i7n,eyes_closed,5,E58,Left,Parietal,P7,0.015740196,0.015740196,0.018348624
A1i7n,eyes_closed,5,E59,Left,Parietal,P7,0.013011562,0.013011562,0.018348624
A1i7n,eyes_closed,5,E60,Left,Parietal,P3,0.011089559,0.011089559,0.018348624
A1i7n,eyes_closed,5,E61,Central,Parietal,Pz,0.406535979,0.406535979,0.018348624
A1i7n,eyes_closed,5,E62,Central,Parietal,Pz,5.17449E-05,5.17449E-05,0.018348624
A1i7n,eyes_closed,5,E64,Left,Parietal,P7,0.011681836,0.011681836,0.018348624
A1i7n,eyes_closed,5,E65,Left,Parietal,P7,0.010881337,0.010881337,0.018348624
A1i7n,eyes_closed,5,E66,Left,Occipital,O1,0.011453889,0.011453889,0.018348624
A1i7n,eyes_closed,5,E67,Central,Parietal,Pz,0.442246055,0.442246055,0.018348624
A1i7n,eyes_closed,5,E69,Left,Occipital,O1,0.015402639,0.015402639,0.018348624
A1i7n,eyes_closed,5,E70,Left,Occipital,O1,0.012409935,0.012409935,0.018348624
A1i7n,eyes_closed,5,E71,Central,Occipital,Oz,0.011527337,0.011527337,0.018348624
A1i7n,eyes_closed,5,E72,Central,Parietal,Pz,0.011069948,0.011069948,0.018348624
A1i7n,eyes_closed,5,E74,Left,Occipital,O1,4.64487E-05,4.64487E-05,0.018348624
A1i7n,eyes_closed,5,E75,Central,Occipital,Oz,0.013056537,0.013056537,0.018348624
A1i7n,eyes_closed,5,E76,Central,Occipital,Oz,0.011427567,0.011427567,0.018348624
A1i7n,eyes_closed,5,E77,Central,Parietal,Pz,0.010819784,0.010819784,0.018348624
A1i7n,eyes_closed,5,E78,Central,Parietal,Pz,0.011666141,0.011666141,0.018348624
A1i7n,eyes_closed,5,E79,Central,Central,Cz,0.016407747,0.016407747,0.018348624
A1i7n,eyes_closed,5,E80,Central,Central,Cz,0.7685879,0.7685879,0.018348624
A1i7n,eyes_closed,5,E82,Right,Occipital,O2,0.631655559,0.631655559,0.018348624
A1i7n,eyes_closed,5,E83,Right,Occipital,O2,0.01383572,0.01383572,0.018348624
A1i7n,eyes_closed,5,E84,Right,Occipital,O3,0.011435031,0.011435031,0.018348624
A1i7n,eyes_closed,5,E85,Right,Parietal,P4,0.010558417,0.010558417,0.018348624
A1i7n,eyes_closed,5,E86,Right,Parietal,P4,0.011298721,0.011298721,0.018348624
A1i7n,eyes_closed,5,E87,Central,Central,Cz,0.01922587,0.01922587,0.018348624
A1i7n,eyes_closed,5,E89,Right,Occipital,O2,0.722799146,0.722799146,0.018348624
A1i7n,eyes_closed,5,E90,Right,Parietal,P8,0.014757495,0.014757495,0.018348624
A1i7n,eyes_closed,5,E91,Right,Parietal,P8,0.012701821,0.012701821,0.018348624
A1i7n,eyes_closed,5,E92,Right,Parietal,P4,0.011326077,0.011326077,0.018348624
A1i7n,eyes_closed,5,E93,Right,Central,C4,0.013028782,0.013028782,0.018348624
A1i7n,eyes_closed,5,E95,Right,Parietal,P8,0.666560665,0.666560665,0.018348624
A1i7n,eyes_closed,5,E96,Right,Parietal,P8,1.662464439,1.662464439,0.018348624
A1i7n,eyes_closed,5,E97,Right,Parietal,P8,0.016933297,0.016933297,0.018348624
A1i7n,eyes_closed,5,E98,Right,Central,C8,0.952611249,0.952611249,0.018348624
A1i7n,eyes_closed,5,E100,Right,Temporal,TR,0.013581465,0.013581465,0.018348624
A1i7n,eyes_closed,5,E101,Right,Temporal,TR,1.773024141,1.773024141,0.018348624
A1i7n,eyes_closed,5,E102,Right,Temporal,TR,1.285738964,1.285738964,0.018348624
A1i7n,eyes_closed,5,E103,Right,Central,C8,1.586715436,1.586715436,0.018348624
A1i7n,eyes_closed,5,E104,Right,Central,C4,0.537014928,0.537014928,0.018348624
A1i7n,eyes_closed,5,E105,Central,Central,Cz,1.539665327,1.539665327,0.018348624
A1i7n,eyes_closed,5,E106,Central,Central,Cz,0.599801655,0.599801655,0.018348624
A1i7n,eyes_closed,5,E108,Right,Temporal,TR,0.407503082,0.407503082,0.018348624
A1i7n,eyes_closed,5,E109,Right,Temporal,TR,0.694422966,0.694422966,0.018348624
A1i7n,eyes_closed,5,E110,Right,Central,C8,0.8055423,0.8055423,0.018348624
A1i7n,eyes_closed,5,E111,Right,Central,C4,1.02651333,1.02651333,0.018348624
A1i7n,eyes_closed,5,E112,Central,Central,Cz,0.280538339,0.280538339,0.018348624
A1i7n,eyes_closed,5,E114,Right,Temporal,TR,0.877893913,0.877893913,0.018348624
A1i7n,eyes_closed,5,E115,Right,Temporal,TR,0.297766547,0.297766547,0.018348624
A1i7n,eyes_closed,5,E116,Right,Frontal,F8,0.40314915,0.40314915,0.018348624
A1i7n,eyes_closed,5,E117,Right,Frontal,F4,0.520255362,0.520255362,0.018348624
A1i7n,eyes_closed,5,E118,Right,Frontal,F4,0.461977493,0.461977493,0.018348624
A1i7n,eyes_closed,5,E121,Right,Temporal,TR,0.446478506,0.446478506,0.018348624
A1i7n,eyes_closed,5,E122,Right,Frontal,F8,0.563636505,0.563636505,0.018348624
A1i7n,eyes_closed,5,E123,Right,Frontal,F4,0.42504566,0.42504566,0.018348624
A1i7n,eyes_closed,5,E124,Right,Frontal,F4,0.504042885,0.504042885,0.018348624
A1i7n,eyes_closed,5,Cz,Central,Central,Cz,1.639003417,1.639003417,0.018348624
A1i7n,eyes_closed,6,E1,Right,Frontalpole,Fp2,,1.51038358,0.036697248
A1i7n,eyes_closed,6,E2,Right,Frontalpole,Fp2,1.795440104,1.795440104,0.036697248
A1i7n,eyes_closed,6,E3,Right,Frontal,F4,0.988122959,0.988122959,0.036697248
A1i7n,eyes_closed,6,E4,Central,Frontal,Fz,0.924321547,0.924321547,0.036697248
A1i7n,eyes_closed,6,E5,Central,Frontal,Fz,7.19983E-05,7.19983E-05,0.036697248
A1i7n,eyes_closed,6,E6,Central,Central,Cz,0.250417973,0.250417973,0.036697248
A1i7n,eyes_closed,6,E7,Central,Central,Cz,0.569527427,0.569527427,0.036697248
A1i7n,eyes_closed,6,E8,Right,Frontalpole,Fp2,1.646330348,1.646330348,0.036697248
A1i7n,eyes_closed,6,E9,Right,Frontalpole,Fp2,1.089380289,1.089380289,0.036697248
A1i7n,eyes_closed,6,E10,Central,Frontal,Fz,0.914240897,0.914240897,0.036697248
A1i7n,eyes_closed,6,E11,Central,Frontal,Fz,0.593389327,0.593389327,0.036697248
A1i7n,eyes_closed,6,E12,Central,Frontal,Fz,0.316743405,0.316743405,0.036697248
A1i7n,eyes_closed,6,E13,Central,Central,Cz,0.347812892,0.347812892,0.036697248
A1i7n,eyes_closed,6,E14,Central,Frontalpole,Fpz,1.346027515,1.346027515,0.036697248
A1i7n,eyes_closed,6,E15,Central,Frontalpole,Fpz,1.030012251,1.030012251,0.036697248
A1i7n,eyes_closed,6,E16,Central,Frontal,Fz,0.902873811,0.902873811,0.036697248
A1i7n,eyes_closed,6,E18,Central,Frontal,Fz,1.399401667,1.399401667,0.036697248
A1i7n,eyes_closed,6,E19,Central,Frontal,Fz,1.102628248,1.102628248,0.036697248
A1i7n,eyes_closed,6,E20,Left,Frontal,F3,0.321300826,0.321300826,0.036697248
A1i7n,eyes_closed,6,E21,Central,Frontalpole,Fpz,0.318024967,0.318024967,0.036697248
A1i7n,eyes_closed,6,E22,Left,Frontalpole,Fp1,,0.193241247,0.036697248
A1i7n,eyes_closed,6,E23,Left,Frontal,F3,1.699064904,1.699064904,0.036697248
A1i7n,eyes_closed,6,E24,Left,Frontal,F3,0.784078501,0.784078501,0.036697248
A1i7n,eyes_closed,6,E25,Left,Frontalpole,Fp1,0.386406187,0.386406187,0.036697248
A1i7n,eyes_closed,6,E26,Left,Frontalpole,Fp1,,0.193241247,0.036697248
A1i7n,eyes_closed,6,E27,Left,Frontal,F3,0.795311755,0.795311755,0.036697248
A1i7n,eyes_closed,6,E28,Left,Frontal,F3,0.299975047,0.299975047,0.036697248
A1i7n,eyes_closed,6,E29,Left,Central,C3,0.645301539,0.645301539,0.036697248
A1i7n,eyes_closed,6,E30,Central,Central,Cz,0.486091196,0.486091196,0.036697248
A1i7n,eyes_closed,6,E31,Central,Central,Cz,0.462931431,0.462931431,0.036697248
A1i7n,eyes_closed,6,E32,Left,Frontalpole,Fp1,7.63061E-05,7.63061E-05,0.036697248
A1i7n,eyes_closed,6,E33,Left,Frontal,F7,0.700025596,0.700025596,0.036697248
A1i7n,eyes_closed,6,E34,Left,Frontal,F7,0.359185758,0.359185758,0.036697248
A1i7n,eyes_closed,6,E35,Left,Central,C3,1.022219705,1.022219705,0.036697248
A1i7n,eyes_closed,6,E36,Left,Central,C3,0.432660262,0.432660262,0.036697248
A1i7n,eyes_closed,6,E37,Central,Central,Cz,0.306452606,0.306452606,0.036697248
A1i7n,eyes_closed,6,E38,Left,Temporal,TL,0.450041942,0.450041942,0.036697248
A1i7n,eyes_closed,6,E39,Left,Temporal,TL,0.609544211,0.609544211,0.036697248
A1i7n,eyes_closed,6,E40,Left,Temporal,TL,0.788208638,0.788208638,0.036697248
A1i7n,eyes_closed,6,E41,Left,Central,C7,0.426765194,0.426765194,0.036697248
A1i7n,eyes_closed,6,E42,Left,Central,C3,0.481015949,0.481015949,0.036697248
A1i7n,eyes_closed,6,E44,Left,Temporal,TL,0.588803948,0.588803948,0.036697248
A1i7n,eyes_closed,6,E45,Left,Temporal,TL,0.487645993,0.487645993,0.036697248
A1i7n,eyes_closed,6,E46,Left,Temporal,TL,0.465729435,0.465729435,0.036697248
A1i7n,eyes_closed,6,E47,Left,Central,C7,0.35792635,0.35792635,0.036697248
A1i7n,eyes_closed,6,E50,Left,Temporal,TL,0.279806464,0.279806464,0.036697248
A1i7n,eyes_closed,6,E51,Left,Parietal,P7,0.304369151,0.304369151,0.036697248
A1i7n,eyes_closed,6,E52,Left,Parietal,P3,0.297920896,0.297920896,0.036697248
A1i7n,eyes_closed,6,E53,Left,Parietal,P3,0.254225632,0.254225632,0.036697248
A1i7n,eyes_closed,6,E54,Central,Central,Cz,0.418213721,0.418213721,0.036697248
A1i7n,eyes_closed,6,E55,Central,Central,Cz,0.494039799,0.494039799,0.036697248
A1i7n,eyes_closed,6,E57,Left,Temporal,TL,0.348700089,0.348700089,0.036697248
A1i7n,eyes_closed,6,E58,Left,Parietal,P7,0.274982634,0.274982634,0.036697248
A1i7n,eyes_closed,6,E59,Left,Parietal,P7,0.305104356,0.305104356,0.036697248
A1i7n,eyes_closed,6,E60,Left,Parietal,P3,0.303089723,0.303089723,0.036697248
A1i7n,eyes_closed,6,E61,Central,Parietal,Pz,0.372319176,0.372319176,0.036697248
A1i7n,eyes_closed,6,E62,Central,Parietal,Pz,0.802333652,0.802333652,0.036697248
A1i7n,eyes_closed,6,E64,Left,Parietal,P7,0.244659389,0.244659389,0.036697248
A1i7n,eyes_closed,6,E65,Left,Parietal,P7,0.309778822,0.309778822,0.036697248
A1i7n,eyes_closed,6,E66,Left,Occipital,O1,0.409687438,0.409687438,0.036697248
A1i7n,eyes_closed,6,E67,Central,Parietal,Pz,0.848242164,0.848242164,0.036697248
A1i7n,eyes_closed,6,E69,Left,Occipital,O1,0.016844511,0.016844511,0.036697248
A1i7n,eyes_closed,6,E70,Left,Occipital,O1,0.174720517,0.174720517,0.036697248
A1i7n,eyes_closed,6,E71,Central,Occipital,Oz,0.252093017,0.252093017,0.036697248
A1i7n,eyes_closed,6,E72,Central,Parietal,Pz,0.370585029,0.370585029,0.036697248
A1i7n,eyes_closed,6,E74,Left,Occipital,O1,0.618717023,0.618717023,0.036697248
A1i7n,eyes_closed,6,E75,Central,Occipital,Oz,0.158492397,0.158492397,0.036697248
A1i7n,eyes_closed,6,E76,Central,Occipital,Oz,0.337470058,0.337470058,0.036697248
A1i7n,eyes_closed,6,E77,Central,Parietal,Pz,0.47472464,0.47472464,0.036697248
A1i7n,eyes_closed,6,E78,Central,Parietal,Pz,0.676467425,0.676467425,0.036697248
A1i7n,eyes_closed,6,E79,Central,Central,Cz,0.77198284,0.77198284,0.036697248
A1i7n,eyes_closed,6,E80,Central,Central,Cz,0.849375153,0.849375153,0.036697248
A1i7n,eyes_closed,6,E82,Right,Occipital,O2,0.864712063,0.864712063,0.036697248
A1i7n,eyes_closed,6,E83,Right,Occipital,O2,0.384664238,0.384664238,0.036697248
A1i7n,eyes_closed,6,E84,Right,Occipital,O3,0.396164831,0.396164831,0.036697248
A1i7n,eyes_closed,6,E85,Right,Parietal,P4,0.425900656,0.425900656,0.036697248
